Date,Cac40,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,OR.PA,ORA.PA,PUB.PA,RCO.PA,RI.PA,RMS.PA,SAF.PA,SAN.PA,SGO.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,VIE.PA,VIV.PA,WLN.PA
2024-07-09,7508.66015625,157.95687866210938,128.94155883789062,15.944999694824219,56.20428466796875,55.490299224853516,12.896162986755371,180.88194274902344,30.023468017578125,98.05764770507812,33.42922592163086,194.0929412841797,29.525739669799805,12.98896598815918,46.16987228393555,22.08485221862793,148.69236755371094,312.15960693359375,90.47881317138672,664.5856323242188,33.50680923461914,392.9298400878906,9.01496410369873,96.3818130493164,68.47978210449219,115.34903717041016,2039.5704345703125,199.74693298339844,88.14754486083984,73.68341827392578,37.35301971435547,221.1285400390625,100.84819030761719,57.869117736816406,27.506574630737305,10.0,10.265000343322754
2024-07-10,7573.5498046875,159.23390197753906,130.36947631835938,16.770000457763672,56.515342712402344,55.990047454833984,12.960506439208984,182.59251403808594,30.34619903564453,98.81853485107422,33.37961196899414,193.55160522460938,30.123464584350586,12.965944290161133,47.21806716918945,22.31676483154297,150.01344299316406,315.1173400878906,90.83155822753906,674.93798828125,33.27619171142578,396.22021484375,9.170869827270508,95.33282470703125,69.7611083984375,116.30345916748047,2064.310302734375,202.5157012939453,89.60342407226562,74.03559875488281,38.11542892456055,223.8300323486328,103.13803100585938,57.7043571472168,27.363162994384766,10.319999694824219,10.675000190734863
2024-07-11,7627.1298828125,160.55020141601562,129.05894470214844,17.31999969482422,56.96249008178711,56.3535041809082,13.112171173095703,183.61886596679688,30.441120147705078,99.24650573730469,33.707061767578125,196.84881591796875,30.275266647338867,13.0396146774292,47.76193618774414,22.490697860717773,150.89414978027344,321.3236999511719,92.94802856445312,686.9351196289062,33.25697326660156,398.2828674316406,9.08833122253418,94.44744110107422,71.46954345703125,118.57589721679688,2094.988037109375,202.02127075195312,89.85244750976562,76.30518341064453,37.94437026977539,225.89297485351562,105.76180267333984,57.50297546386719,27.53525733947754,10.890000343322754,10.845000267028809
2024-07-12,7724.31982421875,163.16317749023438,130.4281463623047,17.34000015258789,57.409637451171875,56.735130310058594,13.075404167175293,188.16412353515625,30.61197853088379,100.57804107666016,34.213111877441406,200.19525146484375,30.45553207397461,12.933713912963867,48.47391891479492,22.809579849243164,150.89414978027344,328.9361572265625,94.84893035888672,701.2543334960938,33.70860290527344,405.2565002441406,9.1158447265625,95.64078521728516,71.75428009033203,118.3486557006836,2147.43701171875,202.5157012939453,90.41756439208984,77.2638931274414,38.56504821777344,230.75563049316406,106.90672302246094,58.12541961669922,27.573501586914062,10.984999656677246,10.585000038146973
2024-07-15,7632.7099609375,160.275146484375,130.07606506347656,17.149999618530273,56.72919845581055,57.007720947265625,13.001869201660156,187.57763671875,30.545534133911133,100.24516296386719,34.33218002319336,196.4551239013672,30.502973556518555,12.800186157226562,47.14884567260742,22.7419376373291,149.96450805664062,311.5777587890625,93.63391876220703,682.6781005859375,33.670166015625,399.068603515625,9.159865379333496,94.96712493896484,71.51699829101562,115.43993377685547,2092.019287109375,198.9558563232422,88.53067016601562,76.8725814819336,38.061668395996094,227.80856323242188,107.47917938232422,57.924041748046875,27.296236038208008,11.079999923706055,10.345000267028809
2024-07-16,7580.02978515625,159.82327270507812,130.07606506347656,17.43000030517578,56.76808166503906,56.85325241088867,13.001869201660156,188.11524963378906,30.374675750732422,100.1500473022461,33.82612991333008,195.56930541992188,30.578872680664062,12.823208808898926,47.040069580078125,22.568002700805664,149.32843017578125,301.9288635253906,94.12384033203125,669.6166381835938,33.63172912597656,392.8807373046875,9.132352828979492,94.98636627197266,71.18479919433594,113.80377960205078,2043.52880859375,200.5380096435547,88.04218292236328,77.69432830810547,37.80752944946289,227.7103271484375,107.19294738769531,57.0269889831543,27.23887062072754,11.020000457763672,10.225000381469727
2024-07-17,7570.81005859375,161.8075714111328,129.17630004882812,17.6200008392334,57.118019104003906,57.27122116088867,13.250048637390137,189.04385375976562,30.35569190979004,100.29271697998047,33.9452018737793,186.85874938964844,30.645286560058594,12.869253158569336,47.76193618774414,22.833736419677734,147.66488647460938,304.5471496582031,92.34052276611328,667.7783813476562,33.40110778808594,396.3675537109375,9.198381423950195,93.54280853271484,71.564453125,117.64818572998047,2043.52880859375,200.34024047851562,88.1379623413086,76.89214324951172,37.59738540649414,223.87913513183594,99.13082122802734,57.51213073730469,27.344039916992188,10.989999771118164,10.404999732971191
2024-07-18,7586.5498046875,162.2201385498047,128.002685546875,17.780000686645508,57.29298782348633,57.83457946777344,13.452269554138184,190.90106201171875,30.61197853088379,101.00603485107422,33.7368278503418,189.66383361816406,30.92991828918457,13.03040599822998,48.068485260009766,23.123628616333008,150.0623779296875,308.08673095703125,91.85060119628906,667.8751831054688,33.362674713134766,398.9704284667969,9.271748542785645,96.33369445800781,71.3271713256836,118.06505584716797,2045.5079345703125,196.9287109375,88.36784362792969,76.79431915283203,37.04512405395508,216.90440368652344,102.13623046875,58.400028228759766,27.83164405822754,10.989999771118164,10.625
2024-07-19,7534.52001953125,160.15725708007812,128.90245056152344,17.655000686645508,56.86528396606445,57.28939437866211,13.502824783325195,190.02133178710938,30.317724227905273,100.38783264160156,34.19326400756836,189.8114776611328,30.910945892333984,13.081053733825684,47.811378479003906,22.94969367980957,149.23057556152344,305.51690673828125,92.08576965332031,657.7162475585938,33.26658248901367,397.2515563964844,9.349700927734375,94.89012908935547,67.62556457519531,115.65650939941406,2040.56005859375,195.49488830566406,88.463623046875,75.81604766845703,35.945499420166016,218.96734619140625,99.51245880126953,57.42058563232422,27.649988174438477,10.864999771118164,10.050000190734863
2024-07-22,7622.02001953125,162.27908325195312,129.64573669433594,18.200000762939453,57.059696197509766,58.63417053222656,13.502824783325195,190.7544403076172,30.57400894165039,101.81446075439453,34.16349792480469,193.69924926757812,31.129161834716797,13.03501033782959,48.56291580200195,23.142953872680664,151.13877868652344,309.2503967285156,93.02642059326172,669.6166381835938,33.2281494140625,402.0643310546875,9.290091514587402,95.4098129272461,69.57128143310547,117.972412109375,2063.32080078125,198.65919494628906,89.55552673339844,76.83345031738281,36.97181701660156,222.60208129882812,101.18212890625,57.795894622802734,27.62130355834961,10.795000076293945,10.15999984741211
2024-07-23,7598.6298828125,163.33998107910156,129.2936553955078,18.280000686645508,56.92361068725586,58.77956008911133,13.47065258026123,192.41615295410156,30.782835006713867,101.19625854492188,34.24287796020508,193.94529724121094,30.711700439453125,13.085658073425293,47.771827697753906,23.244415283203125,141.01068115234375,305.3714294433594,93.81028747558594,669.1329345703125,33.20893096923828,397.4971008300781,9.23965072631836,94.52442932128906,69.09671783447266,117.60186004638672,2060.35205078125,203.30677795410156,88.87548065185547,76.65736389160156,36.34625244140625,225.3526611328125,99.36934661865234,56.87137222290039,27.47789192199707,10.680000305175781,10.114999771118164
