Datetime,AI.PA,AIR.PA,ALO.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,OR.PA,ORA.PA,PUB.PA,RCO.PA,RI.PA,RMS.PA,SAF.PA,SAN.PA,SGO.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,VIV.PA,WLN.PA
2025-09-03 13:00:00+00:00,174.9600067138672,183.4199981689453,19.3799991607666,37.95500183105469,73.66000366210938,76.26000213623047,12.180000305175781,120.69999694824219,39.09000015258789,114.30000305175781,26.40999984741211,256.20001220703125,35.81999969482422,17.485000610351562,62.2599983215332,52.7599983215332,223.10000610351562,235.0,128.10000610351562,519.5999755859375,30.959999084472656,397.25,13.529999732971191,80.80000305175781,53.70000076293945,99.58000183105469,2045.0,281.6000061035156,85.4800033569336,90.44000244140625,22.7450008392334,217.60000610351562,64.66000366210938,53.16999816894531,86.91999816894531,28.010000228881836,2.9630000591278076,2.6610000133514404
2025-09-03 14:00:00+00:00,175.63999938964844,184.02000427246094,19.375,37.279998779296875,74.08000183105469,76.29000091552734,12.1899995803833,121.3499984741211,39.290000915527344,114.30000305175781,26.559999465942383,257.20001220703125,35.880001068115234,17.520000457763672,62.36000061035156,52.84000015258789,224.10000610351562,235.3000030517578,128.4499969482422,520.0999755859375,30.709999084472656,397.95001220703125,13.505000114440918,81.12000274658203,53.650001525878906,99.33999633789062,2044.0,282.3999938964844,85.73999786376953,90.55999755859375,22.385000228881836,218.60000610351562,64.4000015258789,52.79999923706055,87.04000091552734,27.940000534057617,2.9549999237060547,2.6470000743865967
2025-09-03 15:00:00+00:00,176.10000610351562,184.72000122070312,19.420000076293945,37.560001373291016,74.31999969482422,76.2699966430664,12.1850004196167,121.4000015258789,39.31999969482422,114.25,26.56999969482422,257.29998779296875,35.75,17.549999237060547,62.70000076293945,52.900001525878906,224.1999969482422,236.14999389648438,128.39999389648438,521.2999877929688,30.65999984741211,399.70001220703125,13.524999618530273,81.4000015258789,53.900001525878906,99.26000213623047,2048.0,282.29998779296875,86.01000213623047,90.45999908447266,21.764999389648438,217.8000030517578,64.36000061035156,52.90999984741211,87.0,27.979999542236328,2.9609999656677246,2.690999984741211
2025-09-04 07:00:00+00:00,176.22000122070312,186.72000122070312,19.530000686645508,37.16999816894531,74.76000213623047,76.8499984741211,12.369999885559082,122.5999984741211,39.66999816894531,115.05000305175781,26.59000015258789,258.0,35.90999984741211,17.610000610351562,63.040000915527344,53.400001525878906,223.8000030517578,237.6999969482422,129.1999969482422,517.5,30.899999618530273,403.45001220703125,13.579999923706055,83.31999969482422,53.650001525878906,98.83999633789062,2056.0,281.0,78.55999755859375,91.12000274658203,21.860000610351562,217.85000610351562,65.04000091552734,53.040000915527344,86.68000030517578,28.260000228881836,3.0209999084472656,2.7119998931884766
2025-09-04 08:00:00+00:00,175.8800048828125,186.3000030517578,19.530000686645508,36.77000045776367,74.91999816894531,76.70999908447266,12.40999984741211,122.1500015258789,39.59000015258789,114.55000305175781,26.530000686645508,258.29998779296875,35.900001525878906,17.655000686645508,62.779998779296875,52.97999954223633,221.89999389648438,237.0500030517578,129.0,515.2999877929688,30.770000457763672,402.45001220703125,13.550000190734863,83.18000030517578,52.95000076293945,98.26000213623047,2061.0,279.1000061035156,77.94999694824219,90.62000274658203,21.934999465942383,215.9499969482422,65.86000061035156,52.970001220703125,86.62000274658203,28.219999313354492,3.0160000324249268,2.6989998817443848
2025-09-04 09:00:00+00:00,176.13999938964844,186.32000732421875,19.469999313354492,37.55500030517578,75.26000213623047,76.69000244140625,12.404999732971191,121.94999694824219,39.470001220703125,114.55000305175781,26.489999771118164,258.3999938964844,35.880001068115234,17.645000457763672,63.099998474121094,53.02000045776367,221.8000030517578,238.8000030517578,128.9499969482422,513.4000244140625,30.65999984741211,403.70001220703125,13.574999809265137,83.80000305175781,53.0,97.58000183105469,2057.0,279.79998779296875,77.4000015258789,90.5199966430664,21.979999542236328,216.25,65.63999938964844,52.849998474121094,86.22000122070312,28.200000762939453,3.0160000324249268,2.6559998989105225
2025-09-04 10:00:00+00:00,176.67999267578125,187.02000427246094,19.655000686645508,38.755001068115234,75.5199966430664,77.2300033569336,12.425000190734863,122.44999694824219,39.709999084472656,115.19999694824219,26.540000915527344,259.3999938964844,36.029998779296875,17.690000534057617,63.34000015258789,53.36000061035156,221.8000030517578,238.25,129.64999389648438,511.3999938964844,30.739999771118164,405.0,13.65999984741211,83.9800033569336,52.849998474121094,97.83999633789062,2054.0,280.29998779296875,76.88999938964844,91.0,22.020000457763672,216.8000030517578,65.77999877929688,52.86000061035156,86.5199966430664,28.34000015258789,3.0309998989105225,2.6589999198913574
2025-09-04 11:00:00+00:00,176.94000244140625,186.60000610351562,19.834999084472656,39.15999984741211,75.63999938964844,77.7699966430664,12.470000267028809,122.94999694824219,39.810001373291016,115.75,26.530000686645508,259.0,36.209999084472656,17.774999618530273,62.880001068115234,53.65999984741211,221.1999969482422,236.85000610351562,129.64999389648438,508.20001220703125,30.850000381469727,405.3500061035156,13.6850004196167,84.62000274658203,52.599998474121094,97.31999969482422,2045.0,279.79998779296875,78.31999969482422,91.33999633789062,22.200000762939453,217.0500030517578,65.9800033569336,52.849998474121094,86.55999755859375,28.5,3.0339999198913574,2.674999952316284
2025-09-04 12:00:00+00:00,176.75999450683594,186.0800018310547,19.860000610351562,40.560001373291016,75.58000183105469,77.62999725341797,12.425000190734863,122.9000015258789,39.84000015258789,115.8499984741211,26.5,258.70001220703125,36.15999984741211,17.7549991607666,62.630001068115234,53.7400016784668,221.60000610351562,233.60000610351562,129.5,501.29998779296875,30.75,405.1499938964844,13.720000267028809,84.9000015258789,52.54999923706055,96.86000061035156,2033.0,280.6000061035156,78.30999755859375,90.86000061035156,21.915000915527344,216.39999389648438,65.69999694824219,52.81999969482422,86.63999938964844,28.440000534057617,3.0190000534057617,2.6610000133514404
2025-09-04 13:00:00+00:00,177.13999938964844,186.36000061035156,19.81999969482422,40.7400016784668,75.73999786376953,77.48999786376953,12.414999961853027,122.55000305175781,39.95000076293945,116.05000305175781,26.530000686645508,259.1000061035156,36.16999816894531,17.7549991607666,62.79999923706055,53.86000061035156,222.89999389648438,232.5500030517578,129.5500030517578,502.1499938964844,30.829999923706055,407.0,13.75,84.16000366210938,52.900001525878906,97.36000061035156,2026.0,280.20001220703125,79.23999786376953,90.9800033569336,21.790000915527344,216.6999969482422,65.62000274658203,52.790000915527344,86.73999786376953,28.440000534057617,3.0160000324249268,2.6619999408721924
